month,season,is_highway,roadType,class,lat,lon
-0.016322430423833197,-0.018136421132508067,0.0,0.01984753929669711,-0.026603429881998066,-0.08146964041327819,-0.03549995696266551
-0.032147898132020035,-0.021760890197691684,0.0,0.01574431587628759,-0.25645392574129605,0.4483769747151765,-0.23900840222747696
-0.03325219999309041,-0.029043651137521123,0.0,0.011903294242370141,-0.22165439323798097,-0.04727681451632366,0.1510969073205788
-0.03325219999309041,-0.029043651137521123,0.0,0.011303674424059358,-0.22886085465180134,-0.033946158959391994,0.15108292711069954
-0.017659216068620514,-0.01912596385168385,0.0,0.008392185000328099,-0.06761245984175014,-0.020524352456840433,-0.037386201942893146
-0.018604663385270483,-0.01727279184511604,0.0,-0.2317425014549435,1.0361383961426678,-0.24298768577150598,-0.3832553454291774
-0.015144286748816104,-0.016953900381406848,0.0,0.297582358499825,-0.5284104898436928,2.190002086592888,-2.074709159292952
-0.03325219999309041,-0.02486735482874048,0.0,0.00028244735892896426,-0.18885716365736926,-0.02846315641213751,0.11084266261977513
-0.00744842657434001,-0.013166818734153443,0.0,-0.031074982908361432,1.1441546508685814,-0.5999500370212324,-0.40301776511467136
-0.009150106944923896,-0.013203183579701868,0.0,0.13506766967910422,1.200544452746416,-1.2984269168756002,-0.20425806475278782
-0.017752395253950136,-0.01819774433786144,0.0,0.006079161052261245,-0.25054117943804166,0.8456048273809708,-0.727613219753396
-0.017602539681659927,-0.019647991087962904,0.0,0.01408931268831006,-0.14328908659400344,-0.03308648960183584,0.0298471325647777
-0.07341579294944395,-0.031329864024276545,0.0,-0.011786922816572745,-0.2010106447176382,-0.10993861060265157,0.25158797889276724
-0.007266453744538808,-0.013203183579701868,0.0,0.08770504839004378,1.1285300110740608,-0.9574978560502175,-0.3823179614033355
-0.03325219999309041,-0.029043651137521123,0.0,0.010543335915181038,-0.22875369474230056,-0.03172619929613041,0.14851951974867025
-0.04629560399912332,-0.022102422557509455,0.0,0.00985601827785919,-0.14098782297792367,-0.0021337383183810694,0.034268773207280806
-0.009354944855540441,-0.019163475065106662,0.0,-0.008946289692261104,-0.04267436544347661,-0.04838783411522037,-0.06364120028188966
-0.07341409508844662,-0.030536544170371722,0.0,-0.010644369058793512,-0.20122324621226978,-0.10932345770277967,0.2509948603267612
-0.01930105375138229,-0.020615433589835825,0.0,-0.22737329929482825,0.9796994098351376,-0.10777476290991181,-0.5745137111859285
-0.012196817263414407,-0.011830819221587895,0.0,-0.31223029228107607,1.0108309164391518,-0.48672038692581954,-0.3504091362263072
-0.011485724475474881,-0.013691593668979183,0.0,0.14456868412288298,1.2810037490698192,-0.9783355247475916,-0.1439235739017179
-0.016322430423833197,-0.018616969916103718,0.0,0.019214424894855826,-0.025805846457713544,-0.09119155550237097,-0.032472095374386556
-0.017337704564467694,-0.0254295642719668,0.0,0.007299753251217572,-0.1543223426204258,0.07295568650957678,-0.05200458942237777
-0.030695628694052218,-0.021779825174646546,0.0,0.07634423703351706,-0.03262000048084278,-1.9810064562431184,1.8465452721457092
-0.034982841583815406,-0.030503695666795283,0.0,-0.008187671576532702,-0.18742985735962883,-0.05722213232557119,0.14850374965285423
-0.05371160529590835,-0.03208692692424164,0.0,0.011222054106314367,-0.25339211324527355,-0.06920123247933224,0.22529248653969303
-0.018474269007141466,-0.017826491682828037,0.0,-0.5488085268966758,-0.46498188053716477,1.8518125410173452,-0.9756773499672055
-0.032180515398218174,-0.02749294803586055,0.0,-0.011843712190705437,-0.16620033428596118,-0.04619236755965058,0.11898814625554051
-0.031100875394239617,-0.02178670616426773,0.0,0.36442374950882395,-0.5428777302978964,1.6908110991925924,-1.502167519287403
-0.03325219999309041,-0.02486735482874048,0.0,-0.0001111324130095537,-0.17849332585658623,-0.04392712670896975,0.11174537670618882
